"","Country","Year","Gdp","Gdp_units","Population","Population_units","Total_investment","
                                            Total_invest_units","Gdp_per_cap","Groups","Average_temp","Average_temp_unct","Cereal_yield","CO2_emissions","climate_zone","economic_status","development_status","co2_category","population_category"
"121","Argentina",2005,199.273,"U.S. dollars  (Billions)",38592,"Persons  (Millions)","18.888","Percent of GDP",5.16358312603648,1277,15.13075,0.198416666666667,4232.2,4.11,"Temperate","Upper-middle-income","Developing","Medium emissions","Large population"
"122","Argentina",2006,232.892,"U.S. dollars  (Billions)",38971,"Persons  (Millions)","18.68","Percent of GDP",5.97603346077853,1278,15.52375,0.243166666666667,3702.2,4.5,"Temperate","High-income","Developing","Medium emissions","Large population"
"123","Argentina",2007,287.921,"U.S. dollars  (Billions)",39356,"Persons  (Millions)","20.099","Percent of GDP",7.31580953348918,1279,14.6575833333333,0.19025,4352.4,4.67,"Temperate","High-income","Developing","Medium emissions","Large population"
"124","Argentina",2008,363.545,"U.S. dollars  (Billions)",39746,"Persons  (Millions)","19.573","Percent of GDP",9.14670658682635,1280,15.4713333333333,0.208,3927.1,4.84,"Temperate","High-income","Developing","Medium emissions","Large population"
"125","Argentina",2009,334.633,"U.S. dollars  (Billions)",40134,"Persons  (Millions)","16.053","Percent of GDP",8.33789305825485,1281,15.5681666666667,0.211916666666667,3166.6,NA,"Temperate","High-income","Developing","Low emissions","Large population"
"126","Argentina",2010,424.729,"U.S. dollars  (Billions)",40788,"Persons  (Millions)","17.706","Percent of GDP",10.4130871825047,1282,12.7265833333333,0.274083333333333,NA,NA,"Temperate","High-income","Developing","Low emissions","Large population"
"127","Armenia",1990,NA,"U.S. dollars  (Billions)",NA,"Persons  (Millions)",NA,"Percent of GDP",NA,1373,9.41041666666667,0.328,NA,NA,"Cold","Low-income","Developing","Low emissions","Small population"
"128","Armenia",1991,NA,"U.S. dollars  (Billions)",NA,"Persons  (Millions)",NA,"Percent of GDP",NA,1374,9.16133333333333,0.293,NA,NA,"Cold","Low-income","Developing","Low emissions","Small population"
"129","Armenia",1992,0.108,"U.S. dollars  (Billions)",345,"Persons  (Millions)","8.824","Percent of GDP",0.31304347826087,1375,7.63991666666667,0.370833333333333,1842.8,1.07,"Cold","Low-income","Developing","Low emissions","Large population"
"130","Armenia",1993,0.835,"U.S. dollars  (Billions)",337,"Persons  (Millions)","7.698","Percent of GDP",2.47774480712166,1376,8.08883333333333,0.393,1688.8,0.87,"Cold","Low-income","Developing","Low emissions","Large population"
"131","Armenia",1994,0.648,"U.S. dollars  (Billions)",329,"Persons  (Millions)","27.942","Percent of GDP",1.96960486322188,1377,9.02716666666667,0.350083333333333,1439.9,0.9,"Cold","Low-income","Developing","Low emissions","Large population"
"132","Armenia",1995,1.287,"U.S. dollars  (Billions)",322,"Persons  (Millions)","20.809","Percent of GDP",3.99689440993789,1378,9.79841666666667,0.299416666666667,1859,1.08,"Cold","Low-income","Developing","Low emissions","Large population"
"133","Armenia",1996,1.597,"U.S. dollars  (Billions)",317,"Persons  (Millions)","21.095","Percent of GDP",5.0378548895899,1379,9.96075,0.317166666666667,1877.1,0.82,"Cold","Low-income","Developing","Low emissions","Large population"
"134","Armenia",1997,1.639,"U.S. dollars  (Billions)",314,"Persons  (Millions)","23.266","Percent of GDP",5.21974522292994,1380,9.03741666666667,0.350583333333333,1365.8,1.05,"Cold","Low-income","Developing","Low emissions","Large population"
"135","Armenia",1998,1.892,"U.S. dollars  (Billions)",311,"Persons  (Millions)","22.686","Percent of GDP",6.08360128617363,1381,10.7148333333333,0.312916666666667,1768.3,1.1,"Temperate","Low-income","Developing","Low emissions","Large population"
"136","Armenia",1999,1.845,"U.S. dollars  (Billions)",309,"Persons  (Millions)","20.769","Percent of GDP",5.97087378640777,1382,10.1156666666667,0.34725,1802.4,0.99,"Temperate","Low-income","Developing","Low emissions","Large population"
"137","Armenia",2000,1.912,"U.S. dollars  (Billions)",308,"Persons  (Millions)","18.232","Percent of GDP",6.20779220779221,1383,9.95008333333334,0.344916666666667,1410.2,1.13,"Cold","Low-income","Developing","Low emissions","Large population"
"138","Armenia",2001,2.118,"U.S. dollars  (Billions)",306,"Persons  (Millions)","15.844","Percent of GDP",6.92156862745098,1384,10.3599166666667,0.406583333333333,1902.6,1.16,"Temperate","Low-income","Developing","Low emissions","Large population"
"139","Armenia",2002,2.376,"U.S. dollars  (Billions)",305,"Persons  (Millions)","18.159","Percent of GDP",7.79016393442623,1385,9.77133333333333,0.427083333333333,2229,0.98,"Cold","Low-income","Developing","Low emissions","Large population"
"140","Armenia",2003,2.807,"U.S. dollars  (Billions)",304,"Persons  (Millions)","24.392","Percent of GDP",9.23355263157895,1386,9.45691666666667,0.306666666666667,1589,1.12,"Cold","Low-income","Developing","Low emissions","Large population"
"141","Armenia",2004,3.577,"U.S. dollars  (Billions)",303,"Persons  (Millions)","22.919","Percent of GDP",11.8052805280528,1387,9.51958333333333,0.338,2323.3,1.19,"Cold","Low-income","Developing","Low emissions","Large population"
"142","Armenia",2005,4.9,"U.S. dollars  (Billions)",301,"Persons  (Millions)","28.371","Percent of GDP",16.2790697674419,1388,9.64091666666667,0.371833333333333,1974.9,1.42,"Cold","Low-income","Developing","Low emissions","Large population"
"143","Armenia",2006,6.384,"U.S. dollars  (Billions)",3,"Persons  (Millions)","33.55","Percent of GDP",2128,1389,10.0811666666667,0.374916666666667,1364.2,1.43,"Temperate","Low-income","Developed","Low emissions","Small population"
"144","Armenia",2007,9.206,"U.S. dollars  (Billions)",299,"Persons  (Millions)","38.161","Percent of GDP",30.7892976588629,1390,9.19291666666667,0.350833333333333,2647.4,1.64,"Cold","Low-income","Developed","Low emissions","Large population"
"145","Armenia",2008,11.662,"U.S. dollars  (Billions)",298,"Persons  (Millions)","43.809","Percent of GDP",39.1342281879195,1391,10.06925,0.35825,2386.4,1.8,"Temperate","Lower-middle-income","Developed","Low emissions","Large population"
"146","Armenia",2009,8.648,"U.S. dollars  (Billions)",297,"Persons  (Millions)","33.822","Percent of GDP",29.1178451178451,1392,10.2444166666667,0.36225,2229.7,NA,"Temperate","Low-income","Developed","Low emissions","Large population"
"147","Armenia",2010,9.26,"U.S. dollars  (Billions)",2966,"Persons  (Millions)","29.419","Percent of GDP",3.12204989885368,1393,13.6884166666667,0.4565,NA,NA,"Temperate","Low-income","Developing","Low emissions","Large population"
"148","Aruba",1990,NA,"U.S. dollars  (Billions)",64,"Persons  (Millions)","","Percent of GDP",0,1484,28.229,0.377666666666667,NA,29.62,"Tropical","Low-income","Developing","Very high emissions","Large population"
"149","Aruba",1991,NA,"U.S. dollars  (Billions)",67,"Persons  (Millions)","","Percent of GDP",0,1485,28.3578333333333,0.296333333333333,NA,29.84,"Tropical","Low-income","Developing","Very high emissions","Large population"
"150","Aruba",1992,NA,"U.S. dollars  (Billions)",69,"Persons  (Millions)","","Percent of GDP",0,1486,28.5026666666667,0.336166666666667,NA,25.24,"Tropical","Low-income","Developing","Very high emissions","Large population"
"151","Aruba",1993,NA,"U.S. dollars  (Billions)",74,"Persons  (Millions)","","Percent of GDP",0,1487,28.5973333333333,0.28075,NA,24.41,"Tropical","Low-income","Developing","Very high emissions","Large population"
"152","Aruba",1994,NA,"U.S. dollars  (Billions)",78,"Persons  (Millions)","","Percent of GDP",0,1488,28.52575,0.275,NA,22.98,"Tropical","Low-income","Developing","Very high emissions","Large population"
"153","Aruba",1995,1.321,"U.S. dollars  (Billions)",8,"Persons  (Millions)","","Percent of GDP",165.125,1489,28.71425,0.324,NA,22.23,"Tropical","Low-income","Developing","Very high emissions","Medium population"
"154","Aruba",1996,1.38,"U.S. dollars  (Billions)",83,"Persons  (Millions)","","Percent of GDP",16.6265060240964,1490,28.4420833333333,0.2815,NA,21.81,"Tropical","Low-income","Developing","Very high emissions","Large population"
"155","Aruba",1997,1.532,"U.S. dollars  (Billions)",86,"Persons  (Millions)","","Percent of GDP",17.8139534883721,1491,28.8695,0.3825,NA,21.75,"Tropical","Low-income","Developing","Very high emissions","Large population"
"156","Aruba",1998,1.665,"U.S. dollars  (Billions)",88,"Persons  (Millions)","","Percent of GDP",18.9204545454545,1492,28.8733333333333,0.331583333333333,NA,19.22,"Tropical","Low-income","Developing","High emissions","Large population"
"157","Aruba",1999,1.723,"U.S. dollars  (Billions)",9,"Persons  (Millions)","","Percent of GDP",191.444444444444,1493,28.1271666666667,0.291583333333333,NA,19.07,"Tropical","Low-income","Developing","High emissions","Medium population"
"158","Aruba",2000,1.873,"U.S. dollars  (Billions)",91,"Persons  (Millions)","","Percent of GDP",20.5824175824176,1494,28.2180833333333,0.318583333333333,NA,24.74,"Tropical","Low-income","Developing","Very high emissions","Large population"
"159","Aruba",2001,1.896,"U.S. dollars  (Billions)",91,"Persons  (Millions)","","Percent of GDP",20.8351648351648,1495,28.6883333333333,0.487416666666667,NA,24.22,"Tropical","Low-income","Developing","Very high emissions","Large population"
"160","Aruba",2002,1.962,"U.S. dollars  (Billions)",92,"Persons  (Millions)","","Percent of GDP",21.3260869565217,1496,28.85975,0.298833333333333,NA,23.84,"Tropical","Low-income","Developing","Very high emissions","Large population"
"161","Aruba",2003,2.044,"U.S. dollars  (Billions)",93,"Persons  (Millions)","","Percent of GDP",21.9784946236559,1497,28.7886666666667,0.327416666666667,NA,23.28,"Tropical","Low-income","Developing","Very high emissions","Large population"
"162","Aruba",2004,2.255,"U.S. dollars  (Billions)",95,"Persons  (Millions)","","Percent of GDP",23.7368421052632,1498,28.4953333333333,0.28025,NA,22.81,"Tropical","Low-income","Developing","Very high emissions","Large population"
"163","Aruba",2005,2.36,"U.S. dollars  (Billions)",98,"Persons  (Millions)","","Percent of GDP",24.0816326530612,1499,28.7633333333333,0.347166666666667,NA,22.51,"Tropical","Low-income","Developing","Very high emissions","Large population"
"164","Aruba",2006,2.47,"U.S. dollars  (Billions)",99,"Persons  (Millions)","","Percent of GDP",24.9494949494949,1500,28.8665833333333,0.36725,NA,22.14,"Tropical","Low-income","Developing","Very high emissions","Large population"
"165","Aruba",2007,2.678,"U.S. dollars  (Billions)",1,"Persons  (Millions)","","Percent of GDP",2678,1501,28.7919166666667,0.352416666666667,NA,22.62,"Tropical","Low-income","Developing","Very high emissions","Small population"
"166","Aruba",2008,2.843,"U.S. dollars  (Billions)",101,"Persons  (Millions)","","Percent of GDP",28.1485148514851,1502,28.4590833333333,0.303333333333333,NA,21.68,"Tropical","Low-income","Developing","Very high emissions","Large population"
"167","Aruba",2009,2.554,"U.S. dollars  (Billions)",102,"Persons  (Millions)","","Percent of GDP",25.0392156862745,1503,28.8913333333333,0.337833333333333,NA,NA,"Tropical","Low-income","Developing","Low emissions","Large population"
"168","Aruba",2010,2.454,"U.S. dollars  (Billions)",102,"Persons  (Millions)","","Percent of GDP",24.0588235294118,1504,25.7771666666667,0.344833333333333,NA,NA,"Tropical","Low-income","Developing","Low emissions","Large population"
"169","Australia",1990,324.083,"U.S. dollars  (Billions)",1717,"Persons  (Millions)","26.398","Percent of GDP",188.749563191613,1706,22.3356666666667,0.1785,1716.1,16.84,"Tropical","High-income","Developed","High emissions","Large population"
"170","Australia",1991,324.47,"U.S. dollars  (Billions)",17379,"Persons  (Millions)","22.757","Percent of GDP",18.6702341906899,1707,22.41925,0.163416666666667,1603.3,16.29,"Tropical","High-income","Developing","High emissions","Large population"
"171","Australia",1992,318.091,"U.S. dollars  (Billions)",17557,"Persons  (Millions)","22.717","Percent of GDP",18.1176169049382,1708,22.0078333333333,0.2175,1896.5,16.83,"Tropical","High-income","Developing","High emissions","Large population"
"172","Australia",1993,309.307,"U.S. dollars  (Billions)",17719,"Persons  (Millions)","23.918","Percent of GDP",17.4562334217507,1709,22.18675,0.179833333333333,1979.4,17.1,"Tropical","High-income","Developing","High emissions","Large population"
"173","Australia",1994,353.372,"U.S. dollars  (Billions)",17893,"Persons  (Millions)","25.882","Percent of GDP",19.7491756552842,1710,21.9735,0.207416666666667,1266.6,17.02,"Tropical","High-income","Developing","High emissions","Large population"
"174","Australia",1995,379.069,"U.S. dollars  (Billions)",1812,"Persons  (Millions)","25.204","Percent of GDP",209.199227373068,1711,21.9406666666667,0.160583333333333,1871,17.01,"Tropical","High-income","Developed","High emissions","Large population"
"175","Australia",1996,424.687,"U.S. dollars  (Billions)",1833,"Persons  (Millions)","24.78","Percent of GDP",231.689579923622,1712,22.28475,0.155333333333333,2129.1,17.98,"Tropical","High-income","Developed","High emissions","Large population"
"176","Australia",1997,426.422,"U.S. dollars  (Billions)",1851,"Persons  (Millions)","24.751","Percent of GDP",230.373851971907,1713,22.1928333333333,0.191083333333333,1953.7,18.02,"Tropical","High-income","Developed","High emissions","Large population"
"177","Australia",1998,381.385,"U.S. dollars  (Billions)",18706,"Persons  (Millions)","26.302","Percent of GDP",20.3883780605153,1714,22.68875,0.164166666666667,1986.2,18.54,"Tropical","High-income","Developed","High emissions","Large population"
"178","Australia",1999,411.725,"U.S. dollars  (Billions)",18919,"Persons  (Millions)","26.308","Percent of GDP",21.7625138749405,1715,21.8920833333333,0.18275,2110.9,17.2,"Tropical","High-income","Developed","High emissions","Large population"
"179","Australia",2000,399.959,"U.S. dollars  (Billions)",19141,"Persons  (Millions)","24.968","Percent of GDP",20.8954077634397,1716,21.8815,0.175333333333333,1962.3,17.21,"Tropical","High-income","Developed","High emissions","Large population"
"180","Australia",2001,377.778,"U.S. dollars  (Billions)",19386,"Persons  (Millions)","23.478","Percent of GDP",19.4871556793562,1717,21.6836666666667,0.168,2219.3,16.73,"Tropical","High-income","Developing","High emissions","Large population"
"181","Australia",2002,425.285,"U.S. dollars  (Billions)",19605,"Persons  (Millions)","25.231","Percent of GDP",21.6926804386636,1718,22.5331666666667,0.163916666666667,1088.2,17.37,"Tropical","High-income","Developed","High emissions","Large population"
"182","Australia",2003,541.06,"U.S. dollars  (Billions)",19827,"Persons  (Millions)","26.754","Percent of GDP",27.2890502849649,1719,22.4221666666667,0.221333333333333,2089.4,17.41,"Tropical","High-income","Developed","High emissions","Large population"
"183","Australia",2004,658.568,"U.S. dollars  (Billions)",20046,"Persons  (Millions)","27.222","Percent of GDP",32.8528384715155,1720,22.2935,0.166333333333333,1704.5,17.35,"Tropical","High-income","Developed","High emissions","Large population"
"184","Australia",2005,735.936,"U.S. dollars  (Billions)",20312,"Persons  (Millions)","27.852","Percent of GDP",36.2315872390705,1721,22.939,0.160083333333333,2087.3,18.01,"Tropical","High-income","Developed","High emissions","Large population"
"185","Australia",2006,782.794,"U.S. dollars  (Billions)",20628,"Persons  (Millions)","27.105","Percent of GDP",37.9481287570293,1722,22.1795833333333,0.203333333333333,1054.5,18.23,"Tropical","High-income","Developed","High emissions","Large population"
"186","Australia",2007,949.528,"U.S. dollars  (Billions)",21016,"Persons  (Millions)","28.219","Percent of GDP",45.1811952797868,1723,22.5881666666667,0.162916666666667,1231.3,18.07,"Tropical","High-income","Developed","High emissions","Large population"
"187","Australia",2008,1056.48,"U.S. dollars  (Billions)",21476,"Persons  (Millions)","28.331","Percent of GDP",49.1935183460607,1724,22.16025,0.164666666666667,1696.5,18.57,"Tropical","High-income","Developed","High emissions","Large population"
